Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword
A1927,Corse,96.0,3468.0,228.41,16.0,9.0,9.375,1035.0,2024-11-04,Rostow-am-Don,desktop,learn data analytics
A1928,Corse,126.0,3613.0,208.74,18.0,7.0,5.555555555555555,1106.0,2024-11-06,Rostow-am-Don,desktop,learn data analytics
A1929,Corse,115.0,3234.0,227.77,30.0,3.0,2.608695652173913,1272.0,2024-11-13,Rostow-am-Don,tablet,learn data analytics
A1930,Corse,135.0,5436.0,245.86,28.0,9.0,6.666666666666667,1453.0,2024-11-03,Rostow-am-Don,desktop,data analitics online
A1932,Corse,80.0,3777.0,199.52,12.0,7.0,8.75,1694.0,2024-11-22,Rostow-am-Don,desktop,learn data analytics
A1933,Corse,190.0,3461.0,205.22,28.0,10.0,5.263157894736842,1616.0,2024-11-25,Rostow-am-Don,mobile,online data analytic
A1934,Corse,135.0,4575.0,241.92,10.0,5.0,3.7037037037037033,1553.0,2024-11-22,Rostow-am-Don,desktop,data analytics course
A1935,Corse,149.0,3471.0,242.14,23.0,4.0,2.684563758389262,1937.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training
A1937,Corse,132.0,5428.0,180.73,10.0,7.0,5.303030303030303,1732.0,2024-11-16,Rostow-am-Don,desktop,data analytics course
A1938,Corse,198.0,4499.0,245.24,27.0,7.0,3.535353535353535,1165.0,2024-11-01,Rostow-am-Don,tablet,online data analytic
A1939,Corse,153.0,3285.0,226.26,12.0,7.0,4.57516339869281,1838.0,2024-11-21,Rostow-am-Don,desktop,online data analytic
A1941,Corse,91.0,4600.0,194.14,19.0,7.0,7.6923076923076925,1255.0,2024-11-19,Rostow-am-Don,mobile,data analitics online
A1942,Corse,154.0,4804.0,190.98,21.0,3.0,1.948051948051948,1521.0,2024-11-23,Rostow-am-Don,desktop,data anaytics training
A1943,Corse,115.0,5472.0,230.29,26.0,4.0,3.4782608695652173,1275.0,2024-11-07,Rostow-am-Don,mobile,learn data analytics
A1944,Corse,86.0,5493.0,191.28,18.0,9.0,10.465116279069768,1204.0,2024-11-20,Rostow-am-Don,tablet,data analytics course
A1945,Corse,116.0,3188.0,238.62,15.0,10.0,8.620689655172415,1429.0,2024-11-14,Rostow-am-Don,tablet,online data analytic
A1946,Corse,144.0,3579.0,237.97,21.0,10.0,6.944444444444445,1155.0,2024-11-02,Rostow-am-Don,desktop,data analytics course
A1947,Corse,101.0,4198.0,204.09,30.0,10.0,9.900990099009901,1642.0,2024-11-21,Rostow-am-Don,desktop,data anaytics training
A1948,Corse,116.0,4224.0,245.99,10.0,5.0,4.310344827586207,1054.0,2024-11-05,Rostow-am-Don,tablet,data analitics online
A1949,Corse,187.0,3199.0,193.29,24.0,6.0,3.2085561497326207,1430.0,2024-11-20,Rostow-am-Don,tablet,online data analytic
A1950,Corse,114.0,4333.0,192.81,26.0,6.0,5.263157894736842,1722.0,2024-11-08,Rostow-am-Don,tablet,data anaytics training
A1951,Corse,141.0,3617.0,198.52,20.0,9.0,6.382978723404255,1858.0,2024-11-21,Rostow-am-Don,desktop,data analytics course
A1953,Corse,186.0,4689.0,204.31,26.0,6.0,3.225806451612903,1936.0,2024-11-21,Rostow-am-Don,desktop,data analitics online
A1955,Corse,136.0,3441.0,236.21,26.0,9.0,6.61764705882353,1461.0,2024-11-15,Rostow-am-Don,desktop,learn data analytics
A1956,Corse,185.0,3719.0,245.91,17.0,9.0,4.864864864864865,1218.0,2024-11-09,Rostow-am-Don,mobile,online data analytic
A1957,Corse,162.0,3337.0,200.94,11.0,9.0,5.555555555555555,1820.0,2024-11-16,Rostow-am-Don,mobile,data analytics course
A1959,Corse,109.0,5641.0,224.36,30.0,4.0,3.669724770642202,1531.0,2024-11-13,Rostow-am-Don,tablet,analytics for data
A1960,Corse,88.0,3992.0,195.38,14.0,4.0,4.545454545454546,1228.0,2024-11-15,Rostow-am-Don,desktop,data analytics course
A1961,Corse,189.0,3411.0,205.26,28.0,7.0,3.7037037037037033,1147.0,2024-11-27,Rostow-am-Don,desktop,analytics for data
A1962,Corse,154.0,3099.0,218.7,30.0,6.0,3.896103896103896,1366.0,2024-11-10,Rostow-am-Don,desktop,data analitics online
A1963,Corse,106.0,3017.0,242.71,24.0,5.0,4.716981132075472,1701.0,2024-11-04,Rostow-am-Don,mobile,learn data analytics
A1965,Corse,84.0,5662.0,228.62,25.0,9.0,10.714285714285714,1988.0,2024-11-26,Rostow-am-Don,desktop,analytics for data
A1966,Corse,190.0,4476.0,198.18,12.0,4.0,2.1052631578947367,1002.0,2024-11-07,Rostow-am-Don,desktop,data analitics online
A1967,Corse,156.0,4771.0,199.3,26.0,8.0,5.128205128205128,1823.0,2024-11-04,Rostow-am-Don,tablet,data analitics online
A1969,Corse,170.0,4786.0,202.62,27.0,6.0,3.5294117647058822,1372.0,2024-11-04,Rostow-am-Don,mobile,data anaytics training
A1970,Corse,86.0,3964.0,193.15,26.0,5.0,5.813953488372093,1639.0,2024-11-23,Rostow-am-Don,desktop,learn data analytics
A1971,Corse,143.0,5317.0,236.37,10.0,3.0,2.097902097902098,1861.0,2024-11-16,Rostow-am-Don,tablet,data analitics online
A1972,Corse,84.0,3454.0,206.8,23.0,3.0,3.571428571428571,1573.0,2024-11-17,Rostow-am-Don,desktop,learn data analytics
A1973,Corse,145.0,3804.0,236.92,29.0,8.0,5.517241379310345,1328.0,2024-11-23,Rostow-am-Don,tablet,data analytics course
A1974,Corse,126.0,4670.0,234.65,25.0,8.0,6.349206349206349,1470.0,2024-11-23,Rostow-am-Don,desktop,online data analytic
A1975,Corse,156.0,3273.0,189.36,14.0,6.0,3.8461538461538463,1860.0,2024-11-15,Rostow-am-Don,mobile,data analitics online
A1976,Corse,124.0,4236.0,182.02,,9.0,7.258064516129033,1979.0,2024-11-22,Rostow-am-Don,desktop,data anaytics training
A1977,Corse,197.0,5866.0,217.81,28.0,7.0,3.5532994923857872,1331.0,2024-11-18,Rostow-am-Don,mobile,learn data analytics
A1979,Corse,129.0,4856.0,230.13,23.0,7.0,5.426356589147287,1720.0,2024-11-25,Rostow-am-Don,tablet,learn data analytics
A1980,Corse,93.0,4054.0,244.73,11.0,8.0,8.60215053763441,1066.0,2024-11-24,Rostow-am-Don,desktop,online data analytic
A1982,Corse,135.0,4430.0,196.18,12.0,9.0,6.666666666666667,1374.0,2024-11-08,Rostow-am-Don,mobile,analytics for data
A1983,Corse,138.0,5356.0,204.86,15.0,9.0,6.521739130434782,1268.0,2024-11-22,Rostow-am-Don,mobile,online data analytic
A1985,Corse,151.0,5301.0,232.06,13.0,9.0,5.960264900662252,1893.0,2024-11-05,Rostow-am-Don,mobile,data analitics online
A1986,Corse,189.0,3031.0,209.84,25.0,6.0,3.1746031746031744,1936.0,2024-11-26,Rostow-am-Don,tablet,online data analytic
A1988,Corse,178.0,4745.0,200.61,12.0,9.0,5.056179775280898,1574.0,2024-11-18,Rostow-am-Don,desktop,learn data analytics
A1989,Corse,164.0,3024.0,192.34,12.0,8.0,4.878048780487805,1997.0,2024-11-07,Rostow-am-Don,desktop,data analytics course
A1990,Corse,94.0,5435.0,231.42,21.0,5.0,5.319148936170213,1114.0,2024-11-03,Rostow-am-Don,desktop,data analitics online
A1991,Corse,176.0,3021.0,204.53,29.0,7.0,3.977272727272727,1620.0,2024-11-13,Rostow-am-Don,tablet,online data analytic
A1992,Corse,165.0,5335.0,192.53,23.0,5.0,3.0303030303030303,1402.0,2024-11-12,Rostow-am-Don,mobile,data anaytics training
A1993,Corse,188.0,4081.0,237.05,18.0,8.0,4.25531914893617,1846.0,2024-11-06,Rostow-am-Don,tablet,data analytics course
A1994,Corse,87.0,4840.0,205.72,16.0,6.0,6.896551724137931,1040.0,2024-11-09,Rostow-am-Don,desktop,online data analytic
A1995,Corse,106.0,4738.0,196.7,17.0,4.0,3.7735849056603774,1515.0,2024-11-29,Rostow-am-Don,tablet,data anaytics training
A1996,Corse,198.0,4181.0,218.4,10.0,8.0,4.040404040404041,1298.0,2024-11-17,Rostow-am-Don,mobile,data anaytics training
A1997,Corse,121.0,5813.0,202.92,25.0,6.0,4.958677685950414,1226.0,2024-11-14,Rostow-am-Don,tablet,data analitics online
A1998,Corse,120.0,4303.0,202.8,21.0,4.0,3.3333333333333335,1033.0,2024-11-26,Rostow-am-Don,tablet,online data analytic
A1999,Corse,189.0,5201.0,210.87,21.0,10.0,5.291005291005291,1560.0,2024-11-11,Rostow-am-Don,mobile,data analytics course
A2001,Corse,99.0,4051.0,207.42,10.0,9.0,9.090909090909092,1797.0,2024-11-14,Rostow-am-Don,mobile,analytics for data
A2002,Corse,199.0,4080.0,243.8,23.0,7.0,3.5175879396984926,1507.0,2024-11-15,Rostow-am-Don,desktop,data anaytics training
A2003,Corse,180.0,4140.0,240.76,21.0,8.0,4.444444444444445,1248.0,2024-11-11,Rostow-am-Don,desktop,online data analytic
A2004,Corse,88.0,3333.0,193.25,29.0,3.0,3.4090909090909087,1398.0,2024-11-14,Rostow-am-Don,tablet,data analitics online
A2005,Corse,140.0,3689.0,249.33,20.0,9.0,6.428571428571428,1329.0,2024-11-22,Rostow-am-Don,mobile,learn data analytics
A2006,Corse,166.0,4665.0,223.95,23.0,9.0,5.421686746987952,1404.0,2024-11-07,Rostow-am-Don,tablet,data analitics online
A2007,Corse,185.0,3670.0,198.66,30.0,4.0,2.1621621621621623,1440.0,2024-11-13,Rostow-am-Don,desktop,data anaytics training
A2008,Corse,139.0,4036.0,242.12,25.0,5.0,3.597122302158273,1329.0,2024-11-26,Rostow-am-Don,tablet,learn data analytics
A2009,Corse,142.0,4497.0,198.98,27.0,3.0,2.112676056338028,1582.0,2024-11-30,Rostow-am-Don,tablet,analytics for data
A2010,Corse,173.0,3705.0,197.01,20.0,10.0,5.780346820809249,1010.0,2024-11-26,Rostow-am-Don,desktop,data anaytics training
A2012,Corse,153.0,5283.0,205.72,24.0,3.0,1.9607843137254901,1591.0,2024-11-10,Rostow-am-Don,desktop,learn data analytics
A2013,Corse,104.0,5203.0,241.15,17.0,6.0,5.769230769230769,1164.0,2024-11-28,Rostow-am-Don,mobile,data analitics online
A2014,Corse,120.0,4243.0,198.49,15.0,10.0,8.333333333333332,1891.0,2024-11-27,Rostow-am-Don,desktop,data anaytics training
A2015,Corse,100.0,3716.0,247.95,23.0,8.0,8.0,1924.0,2024-11-14,Rostow-am-Don,mobile,learn data analytics
A2016,Corse,106.0,3646.0,237.89,28.0,7.0,6.60377358490566,1564.0,2024-11-02,Rostow-am-Don,mobile,analytics for data
A2017,Corse,136.0,4101.0,227.43,28.0,9.0,6.61764705882353,1284.0,2024-11-19,Rostow-am-Don,tablet,learn data analytics
A2019,Corse,153.0,3381.0,231.35,29.0,5.0,3.2679738562091507,1769.0,2024-11-28,Rostow-am-Don,tablet,data analytics course
A2020,Corse,111.0,5003.0,213.34,29.0,3.0,2.7027027027027026,1938.0,2024-11-25,Rostow-am-Don,tablet,analytics for data
A2021,Corse,156.0,5415.0,198.27,29.0,7.0,4.487179487179487,1918.0,2024-11-17,Rostow-am-Don,desktop,data anaytics training
A2024,Corse,96.0,3958.0,238.06,17.0,4.0,4.166666666666666,1750.0,2024-11-07,Rostow-am-Don,mobile,online data analytic
A2025,Corse,180.0,3060.0,194.47,21.0,5.0,2.7777777777777777,1429.0,2024-11-10,Rostow-am-Don,tablet,online data analytic
A2026,Corse,132.0,5514.0,208.57,16.0,7.0,5.303030303030303,1072.0,2024-11-26,Rostow-am-Don,mobile,online data analytic
A2027,Corse,147.0,5373.0,233.68,20.0,7.0,4.761904761904762,1685.0,2024-11-01,Rostow-am-Don,desktop,data analytics course
A2028,Corse,84.0,4720.0,213.68,20.0,5.0,5.952380952380952,1412.0,2024-11-21,Rostow-am-Don,tablet,data analytics course
A2029,Corse,82.0,4330.0,228.68,18.0,8.0,9.75609756097561,1510.0,2024-11-04,Rostow-am-Don,desktop,analytics for data
A2031,Corse,89.0,5899.0,226.95,13.0,7.0,7.865168539325842,1058.0,2024-11-10,Rostow-am-Don,mobile,data anaytics training
A2032,Corse,198.0,3500.0,206.88,19.0,6.0,3.0303030303030303,1684.0,2024-11-11,Rostow-am-Don,mobile,analytics for data
A2033,Corse,135.0,4155.0,207.81,25.0,9.0,6.666666666666667,1313.0,2024-11-03,Rostow-am-Don,desktop,online data analytic
A2034,Corse,94.0,5437.0,190.49,16.0,6.0,6.382978723404255,1234.0,2024-11-16,Rostow-am-Don,tablet,data anaytics training
A2036,Corse,113.0,5392.0,205.13,28.0,3.0,2.6548672566371683,1208.0,2024-11-17,Rostow-am-Don,mobile,online data analytic
A2038,Corse,135.0,5054.0,224.03,16.0,6.0,4.444444444444445,1765.0,2024-11-07,Rostow-am-Don,mobile,data anaytics training
A2039,Corse,116.0,5757.0,218.69,10.0,7.0,6.0344827586206895,1834.0,2024-11-23,Rostow-am-Don,mobile,online data analytic
A2041,Corse,164.0,4053.0,245.26,28.0,7.0,4.2682926829268295,1384.0,2024-11-01,Rostow-am-Don,tablet,learn data analytics
A2042,Corse,146.0,5733.0,225.48,26.0,3.0,2.054794520547945,1658.0,2024-11-10,Rostow-am-Don,desktop,online data analytic
A2043,Corse,181.0,3225.0,190.25,22.0,5.0,2.7624309392265194,1677.0,2024-11-10,Rostow-am-Don,mobile,learn data analytics
A2044,Corse,156.0,4170.0,244.72,29.0,3.0,1.9230769230769231,1962.0,2024-11-20,Rostow-am-Don,desktop,data analitics online
A2045,Corse,182.0,4039.0,240.35,12.0,7.0,3.8461538461538463,1214.0,2024-11-13,Rostow-am-Don,tablet,data anaytics training
A2046,Corse,137.0,3150.0,184.36,19.0,3.0,2.18978102189781,1218.0,2024-11-29,Rostow-am-Don,tablet,data analitics online
A2047,Corse,93.0,4498.0,237.67,27.0,3.0,3.225806451612903,1102.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A2048,Corse,136.0,4683.0,228.82,22.0,5.0,3.6764705882352944,1493.0,2024-11-19,Rostow-am-Don,desktop,learn data analytics
A2049,Corse,194.0,5620.0,194.91,22.0,10.0,5.154639175257731,1607.0,2024-11-08,Rostow-am-Don,tablet,data analytics course
A2051,Corse,181.0,3063.0,191.03,15.0,4.0,2.209944751381215,1125.0,2024-11-21,Rostow-am-Don,desktop,data anaytics training
A2053,Corse,128.0,4314.0,181.68,28.0,5.0,3.90625,1456.0,2024-11-25,Rostow-am-Don,mobile,analytics for data
A2054,Corse,133.0,5945.0,223.43,16.0,6.0,4.511278195488721,1329.0,2024-11-16,Rostow-am-Don,tablet,data anaytics training
A2055,Corse,118.0,4794.0,233.49,,3.0,2.5423728813559325,1707.0,2024-11-27,Rostow-am-Don,mobile,data analytics course
A2056,Corse,191.0,5227.0,204.87,26.0,6.0,3.1413612565445024,1605.0,2024-11-20,Rostow-am-Don,mobile,data analytics course
A2057,Corse,172.0,4850.0,242.33,27.0,4.0,2.3255813953488373,1391.0,2024-11-21,Rostow-am-Don,tablet,data analitics online
A2059,Corse,110.0,4394.0,194.23,28.0,3.0,2.727272727272727,1394.0,2024-11-25,Rostow-am-Don,tablet,analytics for data
A2060,Corse,119.0,5820.0,196.42,11.0,10.0,8.403361344537815,1707.0,2024-11-22,Rostow-am-Don,tablet,learn data analytics
A2061,Corse,178.0,5328.0,201.9,20.0,9.0,5.056179775280898,1452.0,2024-11-21,Rostow-am-Don,mobile,data analytics course
A2063,Corse,95.0,4050.0,234.79,20.0,5.0,5.263157894736842,1783.0,2024-11-18,Rostow-am-Don,mobile,data analitics online
A2064,Corse,198.0,3575.0,224.07,13.0,3.0,1.5151515151515151,1070.0,2024-11-09,Rostow-am-Don,desktop,data analitics online
A2065,Corse,134.0,5570.0,233.77,15.0,4.0,2.9850746268656714,1101.0,2024-11-27,Rostow-am-Don,mobile,data analytics course
A2066,Corse,83.0,4883.0,228.3,29.0,10.0,12.048192771084338,1456.0,2024-11-07,Rostow-am-Don,mobile,learn data analytics
A2067,Corse,187.0,4753.0,236.03,13.0,3.0,1.6042780748663104,1906.0,2024-11-18,Rostow-am-Don,desktop,data analitics online
A2068,Corse,81.0,5653.0,245.33,23.0,8.0,9.876543209876543,1248.0,2024-11-26,Rostow-am-Don,mobile,data analitics online
A2069,Corse,144.0,5750.0,184.37,19.0,8.0,5.555555555555555,1098.0,2024-11-26,Rostow-am-Don,desktop,learn data analytics
A2070,Corse,161.0,5766.0,221.93,10.0,8.0,4.968944099378882,1830.0,2024-11-13,Rostow-am-Don,tablet,online data analytic
A2071,Corse,90.0,4424.0,219.77,10.0,4.0,4.444444444444445,1396.0,2024-11-08,Rostow-am-Don,desktop,data analitics online
A2072,Corse,128.0,5043.0,231.72,26.0,8.0,6.25,1508.0,2024-11-26,Rostow-am-Don,tablet,analytics for data
A2073,Corse,195.0,4529.0,200.36,25.0,7.0,3.5897435897435894,1343.0,2024-11-30,Rostow-am-Don,tablet,data anaytics training
A2075,Corse,176.0,4518.0,237.95,17.0,10.0,5.681818181818182,1933.0,2024-11-11,Rostow-am-Don,desktop,analytics for data
A2076,Corse,157.0,5201.0,228.72,14.0,8.0,5.095541401273886,1458.0,2024-11-09,Rostow-am-Don,mobile,data analitics online
A2077,Corse,104.0,4735.0,233.95,19.0,6.0,5.769230769230769,1493.0,2024-11-23,Rostow-am-Don,mobile,learn data analytics
A2079,Corse,138.0,5506.0,192.89,27.0,6.0,4.3478260869565215,1261.0,2024-11-02,Rostow-am-Don,tablet,learn data analytics
A2080,Corse,84.0,3758.0,232.56,26.0,5.0,5.952380952380952,1384.0,2024-11-06,Rostow-am-Don,desktop,data analytics course
A2081,Corse,102.0,4460.0,182.23,15.0,6.0,5.88235294117647,1849.0,2024-11-14,Rostow-am-Don,tablet,data analitics online
A2082,Corse,122.0,5518.0,202.0,27.0,3.0,2.459016393442623,1884.0,2024-11-11,Rostow-am-Don,tablet,analytics for data
A2083,Corse,198.0,5542.0,234.62,10.0,10.0,5.05050505050505,1605.0,2024-11-27,Rostow-am-Don,tablet,online data analytic
A2084,Corse,152.0,5678.0,204.41,22.0,4.0,2.631578947368421,1794.0,2024-11-20,Rostow-am-Don,desktop,online data analytic
A2085,Corse,147.0,4608.0,180.04,20.0,6.0,4.081632653061225,1351.0,2024-11-21,Rostow-am-Don,desktop,data analitics online
A2086,Corse,108.0,5448.0,230.17,12.0,10.0,9.25925925925926,1039.0,2024-11-19,Rostow-am-Don,desktop,data analytics course
A2087,Corse,137.0,5261.0,196.48,23.0,5.0,3.64963503649635,1227.0,2024-11-26,Rostow-am-Don,tablet,data anaytics training
A2089,Corse,80.0,3760.0,236.82,13.0,4.0,5.0,1927.0,2024-11-21,Rostow-am-Don,desktop,learn data analytics
A2090,Corse,114.0,4157.0,248.56,10.0,7.0,6.140350877192982,1671.0,2024-11-10,Rostow-am-Don,desktop,analytics for data
A2091,Corse,123.0,4580.0,223.0,15.0,7.0,5.691056910569105,1614.0,2024-11-18,Rostow-am-Don,mobile,analytics for data
A2092,Corse,168.0,4068.0,233.54,23.0,5.0,2.976190476190476,1636.0,2024-11-27,Rostow-am-Don,mobile,analytics for data
A2093,Corse,180.0,3072.0,218.47,28.0,9.0,5.0,1200.0,2024-11-06,Rostow-am-Don,mobile,learn data analytics
A2094,Corse,117.0,5379.0,240.68,18.0,3.0,2.564102564102564,1361.0,2024-11-06,Rostow-am-Don,tablet,analytics for data
A2096,Corse,140.0,5859.0,211.08,26.0,9.0,6.428571428571428,1276.0,2024-11-15,Rostow-am-Don,desktop,data anaytics training
A2097,Corse,158.0,4574.0,198.9,21.0,8.0,5.063291139240507,1706.0,2024-11-04,Rostow-am-Don,desktop,learn data analytics
A2098,Corse,162.0,5911.0,232.03,12.0,7.0,4.320987654320987,1613.0,2024-11-09,Rostow-am-Don,tablet,data analitics online
A2099,Corse,122.0,3440.0,206.78,20.0,3.0,2.459016393442623,1222.0,2024-11-24,Rostow-am-Don,tablet,online data analytic
A2100,Corse,89.0,4319.0,198.79,23.0,10.0,11.235955056179774,1980.0,2024-11-16,Rostow-am-Don,mobile,learn data analytics
A2101,Corse,119.0,3956.0,188.53,20.0,5.0,4.201680672268908,1311.0,2024-11-15,Rostow-am-Don,tablet,data anaytics training
A2102,Corse,155.0,4220.0,200.81,20.0,3.0,1.935483870967742,1199.0,2024-11-30,Rostow-am-Don,mobile,data analytics course
A2104,Corse,179.0,4188.0,231.23,25.0,9.0,5.027932960893855,1936.0,2024-11-19,Rostow-am-Don,mobile,online data analytic
A2106,Corse,101.0,3401.0,194.12,27.0,3.0,2.9702970297029703,1721.0,2024-11-11,Rostow-am-Don,mobile,learn data analytics
A2107,Corse,110.0,3382.0,249.88,17.0,6.0,5.454545454545454,1327.0,2024-11-22,Rostow-am-Don,mobile,learn data analytics
A2108,Corse,179.0,5366.0,204.5,20.0,9.0,5.027932960893855,1510.0,2024-11-22,Rostow-am-Don,tablet,data analitics online
A2109,Corse,193.0,4611.0,197.28,27.0,10.0,5.181347150259067,1701.0,2024-11-29,Rostow-am-Don,mobile,data analytics course
A2110,Corse,188.0,4447.0,234.18,14.0,8.0,4.25531914893617,1449.0,2024-11-17,Rostow-am-Don,mobile,analytics for data
A2112,Corse,177.0,4230.0,213.46,15.0,4.0,2.2598870056497176,1389.0,2024-11-06,Rostow-am-Don,desktop,analytics for data
A2113,Corse,152.0,3729.0,214.23,22.0,7.0,4.605263157894736,2000.0,2024-11-20,Rostow-am-Don,tablet,analytics for data
A2114,Corse,168.0,4710.0,214.49,15.0,9.0,5.357142857142857,1466.0,2024-11-24,Rostow-am-Don,mobile,data anaytics training
A2115,Corse,171.0,5332.0,229.69,11.0,3.0,1.7543859649122806,1685.0,2024-11-03,Rostow-am-Don,mobile,data analytics course
A2116,Corse,150.0,3833.0,202.55,29.0,10.0,6.666666666666667,1509.0,2024-11-10,Rostow-am-Don,tablet,learn data analytics
A2120,Corse,148.0,5147.0,244.42,18.0,4.0,2.7027027027027026,1348.0,2024-11-30,Rostow-am-Don,desktop,data analitics online
A2122,Corse,184.0,3908.0,240.68,15.0,7.0,3.804347826086957,1332.0,2024-11-23,Rostow-am-Don,tablet,analytics for data
A2123,Corse,116.0,3380.0,196.75,23.0,9.0,7.758620689655173,1434.0,2024-11-06,Rostow-am-Don,mobile,analytics for data
A2124,Corse,152.0,3948.0,189.73,17.0,5.0,3.289473684210526,1851.0,2024-11-26,Rostow-am-Don,mobile,analytics for data
A2125,Corse,197.0,3741.0,210.33,24.0,9.0,4.568527918781726,1883.0,2024-11-26,Rostow-am-Don,desktop,data analytics course
A2126,Corse,115.0,5836.0,233.52,21.0,6.0,5.217391304347826,1301.0,2024-11-08,Rostow-am-Don,mobile,learn data analytics
A2127,Corse,192.0,3381.0,219.26,28.0,7.0,3.6458333333333335,1377.0,2024-11-15,Rostow-am-Don,mobile,online data analytic
A2128,Corse,88.0,5781.0,246.82,21.0,6.0,6.8181818181818175,1020.0,2024-11-25,Rostow-am-Don,tablet,data analitics online
A2129,Corse,134.0,4707.0,239.9,29.0,8.0,5.970149253731343,1383.0,2024-11-24,Rostow-am-Don,mobile,learn data analytics
A2130,Corse,160.0,5611.0,216.65,21.0,10.0,6.25,1714.0,2024-11-30,Rostow-am-Don,tablet,learn data analytics
A2131,Corse,195.0,3174.0,218.06,12.0,7.0,3.5897435897435894,1476.0,2024-11-25,Rostow-am-Don,mobile,online data analytic
A2132,Corse,142.0,5076.0,190.49,22.0,7.0,4.929577464788732,1509.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics
A2135,Corse,115.0,3963.0,225.32,22.0,9.0,7.82608695652174,1622.0,2024-11-01,Rostow-am-Don,desktop,data analitics online
A2136,Corse,172.0,4349.0,243.53,28.0,5.0,2.9069767441860463,1195.0,2024-11-13,Rostow-am-Don,tablet,online data analytic
A2137,Corse,91.0,5294.0,245.21,21.0,7.0,7.6923076923076925,1227.0,2024-11-26,Rostow-am-Don,desktop,online data analytic
A2138,Corse,166.0,5381.0,246.52,21.0,7.0,4.216867469879518,1579.0,2024-11-09,Rostow-am-Don,desktop,data anaytics training
A2139,Corse,155.0,3052.0,199.46,13.0,6.0,3.870967741935484,1362.0,2024-11-01,Rostow-am-Don,mobile,data anaytics training
A2140,Corse,127.0,4634.0,218.04,26.0,7.0,5.511811023622047,1410.0,2024-11-02,Rostow-am-Don,tablet,learn data analytics
A2142,Corse,90.0,5196.0,192.83,21.0,8.0,8.88888888888889,1783.0,2024-11-07,Rostow-am-Don,desktop,data analytics course
A2145,Corse,157.0,4093.0,202.85,27.0,8.0,5.095541401273886,1370.0,2024-11-03,Rostow-am-Don,mobile,analytics for data
A2146,Corse,179.0,4459.0,181.7,27.0,5.0,2.793296089385475,1320.0,2024-11-13,Rostow-am-Don,tablet,data analitics online
